job_id,job_posting_url,company_name,title,location,description_clean,desc_len,work_type,contract_type,contract_type_raw,remote_allowed,salary_min,salary_max,pay_period_raw,currency,salary_source,pay_period,salary_suspect,salary_unit_conflict,salary_annual_min,salary_annual_max,salary_outlier_monthly,salary_outlier_hourly,title_hint,years_hint,experience_label,is_confident,platform_experience_label,scraped_time_ms,original_listed_time,lang
praca-kierowca-bolt-uber-freenow-wroclaw-CID4-ID17MnaW,https://www.olx.pl/oferta/praca/praca-kierowca-bolt-uber-freenow-wroclaw-CID4-ID17MnaW.html,UNKNOWN,Praca kierowca Bolt / Uber / FreeNow – Wrocław,"Wrocław, Psie Pole","Praca kierowca Bolt / Uber / FreeNow – Wrocław Szukasz pracy lub dodatkowego dochodu? Dołącz do mojego zespołu kierowców we Wrocławiu! -Szybka rejestracja – bez wizyty w biurze -Pomoc z dokumentami i kontem kierowcy -Wypłaty co tydzień -Wsparcie 24/7 -Możliwość jazdy własnym autem lub z auta z parku PROMOCJA! Przez pierwszy miesiąc Toyota Corolla tylko 650 zł/tydzień – bez kaucji, bez ukrytych opłat! Napisz na WhatsApp: 79*****63 Dołącz do mojego zespołu i zacznij zarabiać już dziś! Шукаєш роботу або підробіток? Підключу тебе швидко і без проблем! -Реєстрація без офісу -Допомога з документами -Виплати щотижня -Можна працювати зі своїм авто або взяти машину з парку -Підтримка 24/7 -АКЦІЯ! Перший місяць – Toyota Corolla лише 650 зл/тиждень, без застави, без прихованих оплат! -WhatsApp: 79*****63 -Приєднуйся до мого автопарку і почни заробляти вже сьогодні!",866,FULL_TIME,Umowa o pracę,Umowa o pracę,,6000.0,12000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,72000.0,144000.0,False,False,,,,False,,1760216607000,1760216607000,pl
pracownik-fizyczny-prace-ziemne-CID4-ID16dXEv,https://www.olx.pl/oferta/praca/pracownik-fizyczny-prace-ziemne-CID4-ID16dXEv.html,UNKNOWN,Pracownik fizyczny - prace ziemne,Łask,"Przyjmę do pracy pracownika fizycznego (pomocnika). Praca przy budownie kanalizacji teletechnicznej ( światłowody). Od pracownika oczekuje : -sumienności -dbania o sprzęt -zaangażowania i chęci do pracy -prawa jazdy i gotowości na dojazdy do pracy we własnym zakresie Stawka z ogłoszenia jest ""na rękę"".",303,FULL_TIME,Umowa zlecenie,Umowa zlecenie,,4500.0,7000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,54000.0,84000.0,False,False,,,,False,,1760216607000,1760216607000,pl
kierowca-taxi-krakow-bolt-uber-od-zaraz-bonusy-nawet-60-CID4-ID14lB95,https://www.olx.pl/oferta/praca/kierowca-taxi-krakow-bolt-uber-od-zaraz-bonusy-nawet-60-CID4-ID14lB95.html,UNKNOWN,Kierowca TAXI / Kraków / BOLT / UBER / od zaraz / BONUSY / nawet +60%,"Kraków, Prądnik Biały","Czy może niedawno temu zdałeś prawo jazdy i chciałbyś w końcu zarabiać? Czy może jesteś Studentem i chciałbyś podreperować swój budżet? Czy może na emeryturze masz dużo wolnego czasu z którym nie wiesz co zrobić? Czy może po prostu szukasz normalnej, stabilnej i dobrze płatnej pracy? Jeżeli tak to dobrze trafiłeś! Jesteśmy partnerem Bolt, Uber i FreeNow, więc jeśli zamawiasz przejazdy przez te aplikacje to możliwe, że kiedyś po Ciebie jechaliśmy - dzisiaj też do Ciebie jedziemy, ale z ofertą pracy! Nasza misja? ""Zapewnić najlepsze warunki współpracy dla Kierowców oraz najwyższą jakość usług dla Pasażerów."" Ze względu na ciągły rozwój naszej floty, poszukujemy pracowitych, uczciwych i rzetelnych Kierowców TAXI aplikacji Bolt, Uber i FreeNow w Krakowie. Można znaleźć wiele ofert pracy jako Kierowca TAXI, ale dlaczego miałbyś/miałabyś pracować właśnie u nas? 1. Rozpocznij pracę w kilku krokach! Z nami rozpoczęcie pracy jako kierowca TAXI jest proste! Jeśli masz prawo jazdy kat. B i ukończone 18 lat, to jesteś już na dobrej drodze. Rejestracja – pomożemy Ci w całym procesie, abyś mógł zacząć nawet od zaraz. Legalne zatrudnienie – podpisujesz umowę cywilnoprawną, wszystko jest w pełni legalne. Szybkie wypłaty – co tydzień, w każdy poniedziałek otrzymujesz swoje wynagrodzenie. Samochód na start – nie martwisz się o pojazd ani paliwo ani – wszystko bierzemy na siebie. Brak doświadczenia? Żaden problem! – nauczymy Cię obsługi aplikacji i auta, jeśli to Twoja pierwsza praca jako kierowca. Wsparcie 24/7 – jesteśmy dostępni o każdej porze dnia i nocy, gdybyś potrzebował pomocy. 2. Flotowy czy własny? Ty decydujesz! Masz wybór – możesz pracować na naszym samochodzie flotowym lub wykorzystać swój własny pojazd. Jakie są opcje? Pojazd flotowy – wygoda i zero zmartwień Automat czy manual? Mamy samochody z obiema opcjami, w tym hybrydowe. Wybierasz to, co Ci odpowiada. Komfort – klimatyzacja i tempomat to standard we wszystkich naszych autach. Brak kosztów – nie martwisz się paliwem ani eksploatacją – wszystko pokrywamy. Twój własny samochód? Też się da! Pełna niezależność – jesteś swoim szefem, jeździsz kiedy chcesz. Pomoc w formalnościach – opłacimy licencję taksówkarską i przeprowadzimy Cię przez rejestrację. Dodatkowe bonusy – jeśli zdecydujesz się na oklejenie auta, Twoje kursy będą dodatkowo premiowane. 3. Elastyczny czas pracy – jeździsz, kiedy chcesz! Praca dopasuje się do Ciebie – możesz traktować ją jako główne źródło dochodu lub dodatkowe zajęcie. Nie narzucamy sztywnych godzin – to Ty decydujesz, ile i kiedy pracujesz. Masz pełną swobodę, ale... mamy coś ekstra! Jeśli zdecydujesz się na system zmianowy, mamy dla Ciebie niezrównane udogodnienie - praca dosłownie przyjeżdża pod Twoje drzwi! Nasi Kierowcy wzajemne odwożą się po zmianie – więc zamiast martwić się, jak wrócisz do domu po długim dniu pracy, inny kierowca Cię podwiezie! 4. Ile możesz zarobić? Twoje zarobki zależą od liczby wykonanych kursów oraz tego, czy korzystasz z naszego auta, czy jeździsz własnym. Niezależnie od wyboru – stawiamy na uczciwy podział zysków! Pojazd flotowy (bez wynajmu): Nawet 55% dla Ciebie, 45% dla nas – uczciwe partnerstwo. Zero kosztów – my pokrywamy paliwo i eksploatację auta. Pojazd flotowy (wynajęty od nas): Ponad 90% zarobku dla Ciebie! Użytkujesz jak własny samochód – płacisz tylko minimalną opłatę za wynajem i jeździsz gdzie chcesz oraz ile chcesz. Własny samochód: Ponad 90% zarobku dla Ciebie! Jeździsz na własnych warunkach i masz pełną swobodę. 5. Premie i bonusy – dodatkowa kasa dla Ciebie! U nas Twoje zarobki to nie tylko podstawowa stawka – możesz liczyć na atrakcyjne premie i dodatkowe wynagrodzenie! Cotygodniowe bonusy: Dodatkowe premie od Bolta, Ubera i FreeNow za liczbę wykonanych kursów. Napiwki? W 100% Twoje! Premie OTAM dla najlepszych kierowców! Bonus za największą liczbę kursów – nagradzamy najbardziej aktywnych! Premia za polecenie – jeśli zarekomendujesz nas jako partnera aplikacji, też na tym zyskasz! Łącznie Twój przychód może wynosić, dużo więcej niż 50% czy 90% - to wszystko zależy od Ciebie! Ty jeździsz, my nagradzamy! 6. Masz pytania? Chcesz dołączyć do nas? Zadzwoń, napisz lub odwiedź nas osobiście i przekonaj się sam, że jest dokładnie tak jak mówimy! Telefon: +4 8 5 7 0 8 5 8 9 9 9 Email: biuro (małpa) otam . com . pl Adres: ul. Gdyńska 10, 31-323 Kraków",4345,FULL_TIME,"Inny, Samozatrudnienie, Umowa zlecenie","Inny, Samozatrudnienie, Umowa zlecenie",1,3000.0,12000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,36000.0,144000.0,False,False,,,,False,,1760216607000,1760216607000,pl
zatrudnimy-pracownikow-ogolnobudowlanych-praca-w-niemczech-CID4-ID126ywe,https://www.olx.pl/oferta/praca/zatrudnimy-pracownikow-ogolnobudowlanych-praca-w-niemczech-CID4-ID126ywe.html,UNKNOWN,Zatrudnimy pracowników OGÓLNOBUDOWLANYCH - praca w Niemczech,Piła,"ZATRUDNIMY PRACOWNIKÓW OGÓLNOBUDOWLANYCH.-DOCIEPLENIA-prace ogólnobudowlane.Zapewniamy zakwaterowanie oraz przejazdy.PRACA W NIEMCZECH.Tylko osoby ze znajomością fachu, sumienne, zaangażowane w wykonywaniu pracy Wymagane prawo jazdy..Osoby zainteresowane prosimy o kontakt za pośrednictwem OLX lub na adres e-mail.",314,FULL_TIME,Umowa o pracę,Umowa o pracę,,16000.0,19000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,192000.0,228000.0,False,False,,,,False,,1760216608000,1760216608000,pl
rtv-euro-agd-zastepca-kierownika-sklepu-wroclaw-CID4-ID13s4Aa,https://www.olx.pl/oferta/praca/rtv-euro-agd-zastepca-kierownika-sklepu-wroclaw-CID4-ID13s4Aa.html,UNKNOWN,"RTV EURO AGD- Zastępca Kierownika Sklepu, Wrocław","Wrocław, Stare Miasto","JEŚLI POTRAFISZ ZARZĄDZAĆ ZESPOŁEM I ŚWIETNIE ODNAJDUJESZ SIĘ W HANDLU, pokieruj zespołem najlepszych doradców i weź odpowiedzialność za: · wyniki sprzedażowe sklepu, · zarządzanie asortymentem, · zapewnienie jak najwyższych standardów obsługi klienta, · kreowanie profesjonalnego wizerunku naszej marki, · zarządzanie podległym zespołem najlepszych Doradców. Możesz zyskać: · stabilną i pewną pracę na etat, w miejscu, w którym dobra atmosfera to codzienność, · dwuskładnikowe wynagrodzenie: pensja + premia (bez limitu!) za osiągane wyniki, · profesjonalny system szkoleń, który pozwoli Ci nabyć niezbędną wiedzę, · atrakcyjny pakiet benefitów, który pozwoli Ci zadbać o zdrowie, ubezpieczyć się na życie, uprawiać sport (karta MultiSport, firmowy Klub Biegacza, Klub Rowerzysty), zyskać bonus finansowy za polecenia do pracy, · zespół, na który możesz liczyć. W pracy przydatne będą: · samodzielność w działaniu i organizacji codziennej pracy, · autentyczna pasja do pracy z innymi ludźmi – budowanie relacji to podstawa w tej pracy, · zaangażowanie i dobra energia do działania, · doświadczenie w handlu detalicznym, · determinacja w osiąganiu wyznaczonych celów, · minimum średnie wykształcenie oraz dobra znajomość pakietu MS Office.",1239,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760216608000,1760216608000,pl
zatrudnie-pomocnika-budowlanego-32zl-h-murarza-40zl-h-CID4-ID14JFJA,https://www.olx.pl/oferta/praca/zatrudnie-pomocnika-budowlanego-32zl-h-murarza-40zl-h-CID4-ID14JFJA.html,UNKNOWN,"Zatrudnię pomocnika budowlanego 32zł/h, murarza 40zł/h","Łódź, Widzew","kontakt tylko telefoniczny 50*****44 Obowiązki: Prace ogólnobudowlane (murowanie, ocieplanie budynków). Montaż i demontaż konstrukcji i elementów budowlanych. Prace porządkowe i organizacja miejsca pracy. Obsługa elektronarzędzi i narzędzi ręcznych. Prace pomocnicze. Wymagania: Doświadczenie w pracach związanych z budową budynków jednorodzinnych Umiejętność obsługi elektronarzędzi (wiertarka, szlifierka) Zaangażowanie i sumienność w wykonywaniu powierzonych zadań. Brak nałogów (alkohol, narkotyki). Zdolności manualne i techniczne. Umiejętność pracy zgodnie z wytycznymi i standardami firmy.",596,FULL_TIME,"Inny, Umowa o pracę, Umowa zlecenie","Inny, Umowa o pracę, Umowa zlecenie",,6000.0,9000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,72000.0,108000.0,False,False,,,,False,,1760216628000,1760216628000,pl
zatrudnie-kierowca-b-do-3-5-t-miedzynarodowy-CID4-IDLHLMx,https://www.olx.pl/oferta/praca/zatrudnie-kierowca-b-do-3-5-t-miedzynarodowy-CID4-IDLHLMx.html,UNKNOWN,"ZATRUDNIE- Kierowca B do 3,5 T - Międzynarodowy.",Koszalin,"PRACA OD ZARAZ - WYSOKIE ZAROBKI Nie masz doświadczenia napisz a przyuczymy Cię ! Zatrudnimy kierowców kategorii ,,B"" na samochody do 3,5 T. plandeka. Jesteśmy stabilną rozwijajaca się firmą transportową z wieloletnim letnim stażem i taborem ponad 60 pojazdów. Oferujemy prace w systemie 5 tyg trasa /10 dni w domu lub do ustalenia. Trasy po Europie zachodniej Niemcy, Holandia, Francja, Belgia, Austria. Oferujemy: wynagrodzenie wypłacane w dniu powrotu z trasy. nowe zadbane auta Iveco samochód z winda ,nawigacje, telefon służbowy, kartę paliwowa dobrze zorganizowana praca opiekę spedytora 24/h przyjazną atmosferę pracy Oczekujemy : osoby odpowiedzialnej, komunikatywnej z chęciami do pracy. mile widziane doświadczenie jako kierowca aut dostawczych lub ciężarowych. znajomość obsługi nawigacji, komunikatorów. dbanie powierzone mienie i towar. preferowana dłuższa współpraca. Jeśli masz jakieś pytania to zapraszam do kontaktu telefonicznego lub wysyłanie CV lub listu motywującego poprzez olx. Więcej informacji udzielę telefonicznie 79*******53",1052,FULL_TIME,"Umowa o dzieło, Inny","Umowa o dzieło, Inny",1,8000.0,12000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,96000.0,144000.0,False,False,,,,False,,1760216629000,1760216629000,pl
kierowca-taxi-bolt-uber-freenow-55-od-obrotu-CID4-ID16KjL8,https://www.olx.pl/oferta/praca/kierowca-taxi-bolt-uber-freenow-55-od-obrotu-CID4-ID16KjL8.html,UNKNOWN,Kierowca Taxi / Bolt / Uber / FreeNow 55 % OD OBROTU,"Kraków, Prądnik Czerwony","Poszukujemy kierowców do pracy na aplikacji Bolt oraz Uber. Oferujemy możliwość jazdy własnym samochodem lub samochodem flotowym. Czego wymagamy? -Prawo jazdy kat. B, -Zaświadczenie o niekaralności, -Badania lekarskie i psychologiczne, -Kultura osobista, -Dbałość o samochód i kontrola jego stanu technicznego. Posiadamy prosty regulamin, bez kruczków i haczyków. Brak wymyślnych kar. Zapewniamy: -55% DLA CIEBIE - NAPIWKI dla kierowcy -paliwo, koszty związane z eksploatacja pojazdu oraz jego ubezpieczenie jest po naszej stronie -brak opóźnień w związku z wypłatą, rozliczamy się co tydzień w ŚRODĘ -możliwość jazdy na SWOIM samochodzie -pomoc w rejestracji kont uber,Bolt, -samochód flotowy - TOYOTA COROLLA hybryda, SKODA OCTAVIA -grafik dopasowany pod Twoje preferencje -pomoc przy obsłudze aplikacji -kontakt 24/h -karty paliwowe Circle K. -każdy polecony kierowca to +200zł bonusu dla Ciebie. Zainteresowane osoby zapraszamy pod nr. 88*****54 Adrian",956,FULL_TIME,Umowa zlecenie,Umowa zlecenie,1,3000.0,12000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,36000.0,144000.0,False,False,,,,False,,1760216628000,1760216628000,pl
doradca-klienta-vapemaniacy-CID4-ID17MqFN,https://www.olx.pl/oferta/praca/doradca-klienta-vapemaniacy-CID4-ID17MqFN.html,UNKNOWN,Doradca klienta Vapemaniacy,"Kraków, Dębniki","Opis Czy interesujesz się vapingiem i lubisz kontakt z ludźmi? Jeśli tak, mamy dla Ciebie idealną ofertę pracy! Kim jesteśmy? Jesteśmy firmą specjalizującą się w sprzedaży wysokiej jakości produktów do vapingu – od liquidów po najnowocześniejsze urządzenia i akcesoria. Stawiamy na profesjonalizm, pasję i najwyższą jakość obsługi. Jeśli chcesz pracować w dynamicznym, przyjaznym środowisku i rozwijać swoją wiedzę o świecie vape, sprawdź, co możemy Ci zaoferować! Twoje zadania: Pomoc i doradztwo klientom w wyborze idealnych produktów Obsługa kasy fiskalnej i realizacja transakcji Dbanie o estetykę sklepu i ekspozycję produktów Budowanie relacji z klientami i pozytywnego wizerunku firmy Śledzenie nowości i trendów w świecie vapingu Czego oczekujemy? Doświadczenie w branży vape? Super! Ale jeśli go nie masz – nauczymy Cię wszystkiego! Komunikatywność i łatwość w nawiązywaniu relacji Chęć do nauki i śledzenia trendów w branży Dyspozycyjność około 3 dni w tygodniu (9:00–21:00 od poniedziałku do soboty) Co oferujemy? Atrakcyjne wynagrodzenie + system premiowy – bo doceniamy Twój wkład! Elastyczny grafik – dopasowany do Twoich potrzeb Szkolenia produktowe i stanowiskowe – staniesz się ekspertem! Przyjazna atmosfera i świetny zespół – pracujemy z pasją! Możliwość rozwoju i awansu – Twoja kariera może nabrać tempa! Jak aplikować? Jeśli czujesz, że to praca dla Ciebie, wyślij swoje CV i dołącz do naszego zespołu! Do zobaczenia! Razem budujmy sukces w świecie vapingu! Uwaga! Prosimy o dołączanie CV do każdej aplikacji.",1531,FULL_TIME,Umowa zlecenie,Umowa zlecenie,,30.5,35.0,HOURLY,PLN,STRUCTURED,HOURLY,False,False,61488.0,70560.0,False,False,,,,False,,1760216628000,1760216628000,pl
praca-w-karpaczu-doradca-klienta-w-sklepie-obuwniczym-CID4-ID17n6a6,https://www.olx.pl/oferta/praca/praca-w-karpaczu-doradca-klienta-w-sklepie-obuwniczym-CID4-ID17n6a6.html,UNKNOWN,Praca w Karpaczu – Doradca Klienta w sklepie obuwniczym,Karpacz,"Praca w Karpaczu – Doradca Klienta w sklepie obuwniczym Masz energię, lubisz ludzi i szukasz pracy w przyjaznym środowisku? Dołącz do zespołu LA BOTINA, lidera w sprzedaży obuwia trekkingowego i modnego! Dlaczego warto? Pewne zatrudnienie na umowę o pracę Godziny pracy dopasowane do Ciebie Profesjonalne szkolenia – nauczymy Cię wszystkiego! Atrakcyjne zniżki na nasze produkty Wyjazdy i imprezy integracyjne, które budują zespół Przyjazną atmosferę, opartą na szacunku i współpracy Kogo szukamy? Osób otwartych i komunikatywnych Lubiących pracę z ludźmi Z doświadczeniem w obsłudze klienta (niekonieczne, ale mile widziane) Twoje zadania: Pomoc klientom w wyborze idealnego obuwia Doradztwo w zakresie pielęgnacji i akcesoriów Dbałość o estetykę i porządek w sklepie Miejsce pracy: Karpacz, deptak Nie zastanawiaj się – wyślij swoje CV lub zadzwoń Nie masz CV? Przyjdź do sklepu i porozmawiaj z nami! Twój krok ku nowej pracy zaczyna się tutaj.",946,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760216628000,1760216628000,pl
pilarz-pracownik-fizyczny-przy-wycinkach-przy-liniach-energetycznych-CID4-ID1726w5,https://www.olx.pl/oferta/praca/pilarz-pracownik-fizyczny-przy-wycinkach-przy-liniach-energetycznych-CID4-ID1726w5.html,UNKNOWN,"Pilarz, pracownik fizyczny przy wycinkach przy liniach energetycznych",Piotrków Trybunalski,"Firma zajmuje się wycinkami i przycinkami drzew i krzewów w pasach linii elektroenergetycznych. Profil firmy można zobaczyć na oraz youtube.com/rajtrak6027 Zatrudnimy pilarzy, pracowników fizycznych przy wycinkach i przycinkach drzew i krzewów. Preferowane doświadczenie przy pracach w lasach lub pracach przy zieleni. WYMAGANA UMIEJETNOŚĆ PRACY PILARKĄ ORAZ POSIADANIE PRAWO JAZDY. Praca ta wymaga dyspozycyjności i mobilności. Praca 8-9 godzin dziennie cały czas odbywa się w terenie, co wiąże się z koniecznością codziennego dojazdu około 1 godziny w jedną stronę i 1 godziny z powrotem , oczywiście zapewniamy dowóz samochodem służbowym praktycznie od miejsca zamieszkania. Jeśli dojazd zajmuje ponad godzinę w jedną stronę dopłacamy dodatkowo za dojazdy. Kilka tygodni w roku może zaistnieć potrzeba prac na delegacji w systemie poniedziałek piątek za dodatkowym wynagrodzeniem, przeważnie w okresie letnim. Zapewniamy ciągłość pracy, przeszkolenie, umowa o pracę. W okresie próbnym, który trwa od 1 do 3 miesięcy w zależności od szybkości wdrożenia się, pracownik zostanie odpowiednio przeszkolony i przyuczony do pracy. Praca na pełen etat z umową o pracę. WSZYSTKIE PRACE PRAKTYCZNIE WYKONYWANE SĄ U NAS MASZYNAMI , praca pilarzy, pracowników fizycznych polega na drobnych pracach związanych z wycinką niewielkich drzew i krzewów w miejscach takich jak rowy, słupy, podwórka, Warunki płacowe : w okresie próbnym 30 zł za godzinę na rękę, po okresie próbnym około 40 zł za godzinę na rękę. dla doświadczonych osób stawka od początku 35 zł za godzinę na rękę. Praca od poniedziałku do piątku. Preferujemy kontakt przez wiadomości OLX",1639,FULL_TIME,Umowa o pracę,Umowa o pracę,,45.0,55.0,HOURLY,PLN,STRUCTURED,HOURLY,False,False,90720.0,110880.0,False,False,,,,False,,1760216649000,1760216649000,pl
pracownik-ochrony-z-wpisem-kpo-grupa-mobilna-CID4-ID17CalS,https://www.olx.pl/oferta/praca/pracownik-ochrony-z-wpisem-kpo-grupa-mobilna-CID4-ID17CalS.html,UNKNOWN,Pracownik Ochrony z wpisem KPO - Grupa Mobilna,Góra Kalwaria,"Opis firmy Jesteśmy skandynawskim koncernem z branży ochrony fizycznej. Pozycję lidera w branży zawdzięczamy pracownikom i innowacyjnym rozwiązaniom z zakresu bezpieczeństwa. Obecnie do naszego zespołu poszukujemy pracowników na stanowisko: Kwalifikowany Pracownik Ochrony na Grupie Mobilnej Grupy Mobilne – dwuosobowe zespoły, realizujące zadania ochrony oraz zadania kontroli, realizacji procedur dotyczących ochrony osób i mienia oraz procedur bezpieczeństwa w wyznaczonych obiektach. Lokalizacja: Garwolin Opis oferty pracy Jako Kwalifikowany Pracownik Ochrony w Grupie Mobilnej będziesz częścią dwuosobowego zespołu odpowiedzialnego za: Czynności kontrolne w obiektach, w tym ujęcia sprawców kradzieży. Obsługę oraz analizę monitoringu. Raportowanie zdarzeń do przełożonych. Poszukujemy osób: posiadających prawo jazdy kat. B - warunek konieczny, wpis na listę Kwalifikowanych Pracowników Ochrony - warunek konieczny, niekaranych, z dobrą znajomością obsługi komputera i z dobrą sprawnością psychofizyczną, zdecydowanych, komunikatywnych i potrafiących pracować zespołowo, z doświadczeniem na podobnym stanowisku (mile widziane). Oferujemy: Umowa o pracę na pełen etat, wynagrodzenie 6490 zł brutto narzędzia niezbędne do pracy: samochód służbowy, laptop oraz telefon, pracę w zmianach 8 oraz 10 godzinnych, profesjonalne i cykliczne szkolenia zawodowe, możliwość rozwoju i awansu w strukturach firmy, gwarancję wypłaty pełnego wynagrodzenia zawsze 10- tego każdego miesiąca, benefity pozapłacowe: ubezpieczenie NNW, dofinansowanie do karty sportowej, pożyczki socjalne, dopłaty do wypoczynku dzieci. prywatna opieka medyczna w korzystnej cenie, zniżki na studia na uniwersytecie WSB Merito, Dodatkowe informacje Współadministratorzy danych: Securitas Polska sp. z o.o. i Securitas Services sp. z o.o. (ul. Postępu 6, 02-676 Warszawa). Cele przetwarzania: Rekrutacja bieżąca i przyszła (za zgodą), obsługa roszczeń. Podstawa prawna: obowiązek prawny, działania przed zawarciem umowy, uzasadniony interes – obsługa roszczeń, zgoda (art. 6 ust. 1 lit. a-c, f i art. 9 ust. 2 lit. Zgoda: Zgodę na przetwarzanie danych (innych niż wymagane) wyrażasz poprzez ich podanie (w formularzu lub w Twoim CV), a na potrzeby przyszłych rekrutacji, zaznaczając check-box w formularzu. Możesz w każdym czasie wycofać zgodę, ale nie wpływa to na legalność przetwarzania przed jej wycofaniem. Twoje prawa: Dostęp, sprostowanie, przeniesienie, usunięcie danych, ograniczenie ich przetwarzania, sprzeciw w zakresie przetwarzania danych na podstawie uzasadnionego interesu, cofnięcie zgody, skarga do PUODO.",2591,FULL_TIME,Umowa zlecenie,Umowa zlecenie,,6490.0,,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,77880.0,,False,False,,,,False,,1760216649000,1760216649000,pl
sprzedawca-doradca-klienta-w-sklepie-rc-team-modele-zdalnie-sterowane-CID4-ID14s3vJ,https://www.olx.pl/oferta/praca/sprzedawca-doradca-klienta-w-sklepie-rc-team-modele-zdalnie-sterowane-CID4-ID14s3vJ.html,UNKNOWN,Sprzedawca Doradca klienta w sklepie RC-TEAM Modele Zdalnie Sterowane,"Wrocław, Fabryczna","Od ponad 15 lat z pasją zajmujemy się sprzedażą modeli zdalnie sterowanych i elektroniki hobbystycznej. W naszej ofercie znajdują się popularne drony DJI, modele samochodów RC oraz szeroki wybór części i akcesoriów. Jesteśmy liderem branży modelarskiej w Polsce, a nasz zespół tworzą pasjonaci, którzy lubią dzielić się wiedzą z klientami. Poszukujemy komunikatywnej i zaangażowanej osoby, która dołączy do naszego zespołu i będzie wspierać klientów w sklepie stacjonarnym oraz online. Jeśli lubisz kontakt z ludźmi, masz zmysł techniczny i szukasz stabilnej pracy na dłużej - ta oferta jest dla Ciebie! Zakres obowiązków: bezpośrednia obsługa klienta w sklepie stacjonarnym telefoniczny i mailowy kontakt z klientami (doradztwo, przyjmowanie zamówień, informacje o produktach i usługach) dbanie o pozytywny wizerunek firmy oraz budowanie długofalowych relacji z klientami wsparcie przy aktualizacji oferty i dodawaniu nowych produktów do sklepu internetowego Wymagania: zainteresowanie modelarstwem, elektroniką lub motoryzacją doświadczenie w obsłudze klienta lub sprzedaży detalicznej podstawowa znajomość procesów e-commerce dobra organizacja pracy i samodzielność łatwość w nawiązywaniu kontaktów i wysoka kultura osobista znajomość języka angielskiego w stopniu umożliwiającym kontakt z klientem Oferujemy: pracę w największym sklepie z modelami R/C w Polsce dogodną lokalizację przy obwodnicy Wrocławia (obok Factory Outlet) pracę w stałych godzinach 9:00-17:00 - od poniedziałku do piątku stabilne zatrudnienie (umowa o pracę na pełen etat) przyjazną atmosferę i realne wsparcie zespołu możliwość rozwoju oraz poznania najnowszych technologii z branży RC atrakcyjne wynagrodzenie oraz system premiowy pracę na stałe w firmie z pasją i renomą",1749,FULL_TIME,"Umowa o pracę, Samozatrudnienie","Umowa o pracę, Samozatrudnienie",1,5800.0,6800.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,69600.0,81600.0,False,False,,,,False,,1760216649000,1760216649000,pl
